,DSSTox_CID,NR-ER-LBD,SMILES
662,24821,1.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
663,379,1.0,Cc1coc2c1CCC(C)C2
664,26521,1.0,CCCCC(=O)Cl
665,465,1.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
666,2308,1.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C.[Na+]
667,2310,1.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C.[Na+]
668,26034,1.0,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)[O-])O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4OC4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.[NH4+]
669,26906,1.0,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.O=C([O-])c1cc2ccccc2c(Cc2c(O)c(C(=O)[O-])cc3ccccc23)c1O
670,687,1.0,Br.C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1
671,12398,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
672,24615,1.0,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1.Cl
673,2406,1.0,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.Cl
674,379,1.0,Cl.F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2
675,1201,1.0,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl
676,24607,1.0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
677,1771,1.0,O=C(CCl)C(Cl)Cl
678,1152,1.0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
679,2391,1.0,O=Cc1ccccc1C=O
680,2308,1.0,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
681,257,1.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-]
682,11980,1.0,CC[Hg]Sc1ccccc1C(=O)[O-].[Na+]
683,4866,1.0,CN(C)C(=S)[S-].[Na+]
684,27856,1.0,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
685,21306,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
686,2406,1.0,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
687,10636,1.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
688,1770,1.0,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
689,5342,1.0,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1
690,13664,1.0,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
691,1125,1.0,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC
692,27146,1.0,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl
693,3159,1.0,CN(C)c1ccc(N=O)cc1
694,2574,1.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
695,1201,1.0,Nc1nc2nc[nH]c2c(=S)[nH]1
696,1478,1.0,CC(=O)Nc1ccc(C(=O)CCl)cc1
697,26782,1.0,O=c1c2ccccc2[se]n1-c1ccccc1
698,16515,1.0,CC(C)(C)CC(C)(C)c1ccc(O)cc1
699,28898,1.0,Oc1ccc(OCc2ccccc2)cc1
700,3016,1.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
701,3353,1.0,CN1CSC(=S)N(C)C1
702,2880,1.0,S=c1[nH]cnc2[nH]cnc12
703,16541,1.0,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]
704,26626,1.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1.[Na+]
705,2609,1.0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1
706,26078,1.0,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
707,3667,1.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
708,26589,1.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
709,20747,1.0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl
710,26342,1.0,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
711,614,1.0,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2
712,380,1.0,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
713,2536,1.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1.Cl
714,26218,1.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl
715,26198,1.0,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
716,26670,1.0,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
717,26674,1.0,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
718,38,1.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
719,814,1.0,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21
720,4209,1.0,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
721,26541,1.0,CS(=O)(=O)O.O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
722,14113,1.0,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl
723,2727,1.0,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
724,3644,1.0,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
725,3016,1.0,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N
726,3005,1.0,N#CSc1ccc(N)c([N+](=O)[O-])c1
727,2381,1.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
728,2382,1.0,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
729,5429,1.0,CCCCOC(=O)c1ccc(N)cc1
730,26552,1.0,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
731,26597,1.0,CCCCC/C=C\C=C\C(=O)OCC
732,28969,1.0,O=C(CCCCCCC(=O)Nc1ccccc1)NO
733,3231,1.0,O=C(CCl)Nc1ccccc1
734,28595,1.0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
735,3159,1.0,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
736,28543,1.0,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1
737,1219,1.0,O=C/C(Cl)=C(/Cl)C(=O)O
738,563,1.0,Oc1ccc(Cl)cc1Cc1ccccc1
739,20965,1.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
740,14113,1.0,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
741,13664,1.0,O=S(=O)([O-])c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+]
742,3380,1.0,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
743,26024,1.0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1
744,28664,1.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
745,465,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
746,27863,1.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
747,24514,1.0,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
748,27933,1.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C
749,17717,1.0,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C
750,1152,1.0,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
751,2391,1.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl
752,2396,1.0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
753,2160,1.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl
754,2366,1.0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl.Cl
755,2367,1.0,Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
756,15542,1.0,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
757,3078,1.0,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
758,26593,1.0,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
759,1240,1.0,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
760,1995,1.0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
761,2562,1.0,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
762,26979,1.0,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)OC2C1C
763,2774,1.0,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
764,2967,1.0,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
765,21977,1.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
766,3676,1.0,CNCCCCOc1ccccc1Cc1ccccc1
767,24247,1.0,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
768,768,1.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
769,23896,1.0,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I
770,573,1.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
771,5231,1.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
772,54,1.0,CCOC(=O)c1cccc(N)c1.CS(=O)(=O)O
773,24895,1.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
774,749,1.0,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
775,717,1.0,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
776,2377,1.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
777,3902,1.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
778,7345,1.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
779,17522,1.0,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1
780,21306,1.0,Oc1c(Br)cc(Br)c2cccnc12
781,1460,1.0,CCCCCc1ccc(C)cc1O
782,27540,1.0,CCCCOC(=O)c1ccc(O)cc1
783,209,1.0,CCCCCCOC(=O)c1ccc(O)cc1
784,209,1.0,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1
785,1218,1.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
786,2127,1.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
787,5431,1.0,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
788,1127,1.0,Br.C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1
789,1770,1.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
790,814,1.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
791,18875,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
792,16496,1.0,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
793,2527,1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
794,27950,1.0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
795,24890,1.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
796,409,1.0,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
797,5017,1.0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
798,958,1.0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
799,3016,1.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1
800,5005,1.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl
801,27936,1.0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl
802,573,1.0,Cl.N=C(N)NC(=N)NCCc1ccccc1
803,182,1.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
804,4059,1.0,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl
805,4059,1.0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
806,537,1.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
807,7608,1.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
808,830,1.0,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
809,29332,1.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
810,1344,1.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
811,27932,1.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
812,7633,1.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
813,4291,1.0,N#CCCC(Br)(C#N)CBr
814,22220,1.0,CCCOC(=O)c1ccc(N)cc1
815,2409,1.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
816,6219,1.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
817,1031,1.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
818,24836,1.0,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
819,2526,1.0,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
820,2425,1.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
821,14192,1.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C
822,1201,1.0,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
823,9120,1.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
824,576,1.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
825,2311,1.0,O=C/C(Cl)=C(/Cl)C(=O)O
826,5983,1.0,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O
827,24890,1.0,Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1
828,4104,1.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
829,6303,1.0,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
830,4930,1.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
831,826,1.0,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
832,1219,1.0,CCCCCCc1ccc(O)cc1O
833,27858,1.0,CC(C)CCCCCCc1ccc(O)cc1
834,24607,1.0,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1
835,768,1.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+]
836,21242,1.0,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1
837,24533,1.0,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
838,3350,1.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
839,1218,1.0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
840,2445,1.0,CC(C)NCC(O)COc1ccccc1-n1cccc1
841,27938,1.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
842,29283,1.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
843,2377,1.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
844,2320,1.0,Cc1ccc(O)c(O)c1
845,5017,1.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
846,27867,1.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
847,511,1.0,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl
848,27862,1.0,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl
849,27858,1.0,Cl.Cl.N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
850,2364,1.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
851,3380,1.0,Cl.Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1
852,16496,1.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl
853,28473,1.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
854,2409,1.0,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl
855,21600,1.0,CCCCc1cc2ccccc2c(OCCN(C)C)n1.Cl
856,6560,1.0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl
857,1361,1.0,CNCCCN1c2ccccc2CCc2ccccc21.Cl
858,7061,1.0,Cl.O=C(N[C@H](c1ccccc1)[C@@H]1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl
859,27187,1.0,Cl.Nc1ccc(Nc2ccccc2)cc1
860,7620,1.0,Cl.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
861,2367,1.0,Cl.O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
862,520,1.0,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl
863,5395,1.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl
864,7036,1.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
865,1518,1.0,O=C(CCl)CCl
866,205,1.0,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1
867,1030,1.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
868,57,1.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
869,257,1.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
870,16514,1.0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
871,16541,1.0,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C
872,17715,1.0,CS(=O)(=O)O.Cc1ccc2c(c1)c1c3n2CCNC3CCC1
873,2405,1.0,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O
874,12549,1.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
875,2371,1.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1
876,7061,1.0,N=C1NC(=N)c2ccccc21
877,27191,1.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O
878,2522,1.0,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
879,205,1.0,NC(=O)NS(=O)(=O)c1ccc(N)cc1
880,14113,1.0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
881,6727,1.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
882,5689,1.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
883,1642,1.0,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12
884,7635,1.0,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
885,2366,1.0,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
886,7756,1.0,COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2.O=C(O)/C=C\C(=O)O
887,18857,1.0,CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2CC1
