,DSSTox_CID,NR-ER,SMILES
706,25635,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
707,121,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
708,12759,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
709,15750,0.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
710,2659,0.0,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
711,28832,0.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
712,29144,0.0,Cc1[nH]cnc1C[C@H]1CCc2c(C)c3ccccc3n2C1=O
713,1394,0.0,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12
714,1291,0.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
715,20130,0.0,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
716,12440,0.0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl
717,14699,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
718,9534,0.0,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12
719,26292,0.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
720,22342,0.0,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
721,28423,0.0,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
722,21117,0.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO.O
723,22169,0.0,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
724,27574,0.0,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
725,10636,0.0,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
726,12490,0.0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
727,14579,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
728,28124,0.0,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1
729,29269,0.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
730,5530,0.0,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1
731,25753,0.0,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21
732,3733,0.0,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
733,29295,0.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
734,5570,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
735,21514,0.0,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
736,9815,0.0,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
737,1742,0.0,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
738,2217,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
739,27803,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
740,26412,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
741,3816,0.0,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
742,1026,0.0,COc1ccc2cc([C@H](C)CO)ccc2c1
743,28551,0.0,CCCCCCCCCCCCCCCCSCC(COC)COP(=O)([O-])OCC[N+](C)(C)C
744,21622,0.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
745,12405,0.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
746,4794,0.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
747,26788,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
748,26225,0.0,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
749,25315,0.0,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
750,7743,0.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
751,22485,0.0,CC(NNC(=O)c1ccccc1)c1ccccc1
752,24534,0.0,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
753,24847,0.0,Cc1c2ccccc2c(C)c2c1ccc1ccccc12
754,25242,0.0,Cc1cc(C2CC2)nc(Nc2ccccc2)n1
755,9017,0.0,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
756,22278,0.0,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
757,7286,0.0,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl
758,889,0.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
759,20437,0.0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
760,21404,0.0,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C
761,21324,0.0,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1
762,10197,0.0,CS(=O)(=O)O.O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
763,26040,0.0,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
764,4410,0.0,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2
765,4466,0.0,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.O=S(=O)(O)O
766,26132,0.0,C[C@@H](Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1.C[C@H](O)C(=O)O
767,1144,0.0,CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12
768,409,0.0,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
769,11626,0.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
770,830,0.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
771,28711,0.0,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
772,15138,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1
773,24755,0.0,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1
774,1617,0.0,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1
775,27183,0.0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
776,3277,0.0,CC(C)CCCCCCc1ccc(O)cc1
777,21675,0.0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
778,21420,0.0,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
779,26625,0.0,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-]
780,27726,0.0,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[K+]
781,14150,0.0,BrC(Br)C(Br)(Br)Br
782,25114,0.0,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
783,6491,0.0,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
784,26192,0.0,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
785,28603,0.0,COc1ccc2cc(CCC(C)=O)ccc2c1
786,6,0.0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
787,17303,0.0,CC(C)NCC(O)c1ccc2ccccc2c1
788,3568,0.0,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1
789,6119,0.0,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3
790,5067,0.0,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CC)CC[C@@H]12
791,1456,0.0,CCC1(C2=NCCN2)Cc2ccccc2O1
792,26449,0.0,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
793,8965,0.0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
794,25854,0.0,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
795,6514,0.0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
796,22399,0.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1
797,1118,0.0,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
798,26833,0.0,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl
799,27510,0.0,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl
800,25958,0.0,Cl.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
801,22117,0.0,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
802,3441,0.0,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21
803,4946,0.0,Clc1cccc(SC2CCNCC2)n1
804,26162,0.0,CC(C)CCOC(=O)c1ccc(N(C)C)cc1
805,9669,0.0,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
806,175,0.0,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O
807,14460,0.0,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
808,6793,0.0,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4
809,7069,0.0,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
810,83,0.0,Nc1nc2ccc(OC(F)(F)F)cc2s1
811,24602,0.0,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
812,3173,0.0,c1ccc2[nH]c(-c3cscn3)nc2c1
813,16467,0.0,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
814,24245,0.0,NCCCNCCCN
815,24438,0.0,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
816,3943,0.0,NC(=O)Oc1ccc(Cc2ccccc2)cc1
817,2735,0.0,O=C(Nc1ccc(O)cc1)c1ccccc1O
818,7804,0.0,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O
819,17504,0.0,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)C(CC(C)C)NC=O
820,25745,0.0,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
821,24661,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
822,4980,0.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32
823,27701,0.0,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
824,1913,0.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
825,5186,0.0,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
826,7439,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
827,25791,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O
828,6462,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
829,25990,0.0,NNCCc1ccccc1.O=S(=O)(O)O
830,7034,0.0,CC(=C\c1ccccc1)/C=C1/SC(=S)N(CC(=O)O)C1=O
831,6908,0.0,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
832,28649,0.0,Oc1c(I)cc(I)c2cccnc12
833,1642,0.0,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1
834,26078,0.0,CCCOC(=O)c1ccc(O)cc1
835,4126,0.0,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O
836,24636,0.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
837,17649,0.0,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1
838,4090,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
839,9611,0.0,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
840,15618,0.0,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
841,4144,0.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]
842,3324,0.0,O=C1OC2(c3cc(Br)c([O-])cc3Oc3c2cc(Br)c([O-])c3[Hg]O)c2ccccc21.[Na+].[Na+]
843,633,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+]
844,24698,0.0,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C.[Na+]
845,24931,0.0,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+]
846,1996,0.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
847,27101,0.0,O=C([O-])CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O.[Na+]
848,7328,0.0,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+]
849,24522,0.0,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I.[Na+]
850,25893,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
851,6034,0.0,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1
852,6767,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C
853,3510,0.0,C#CCOc1ccc2c(C)cc(=O)oc2c1
854,3867,0.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
855,13515,0.0,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3\C[C@@H](O)CC[C@@H]3C)CCC[C@]12C
856,28672,0.0,CC(=O)C=Cc1ccc2c(c1)OCO2
857,1496,0.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
858,7357,0.0,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
859,17232,0.0,CC(C)(c1ccccc1)c1ccc(O)cc1
860,2017,0.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
861,21274,0.0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
862,13701,0.0,Cc1cc(C(=O)NNCc2ccccc2)no1
863,27359,0.0,Cc1ccc(O)cc1
864,26923,0.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
865,29326,0.0,Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1
866,24963,0.0,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
867,2766,0.0,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl
868,17072,0.0,Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1
869,2431,0.0,Cl.Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl
870,7387,0.0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl
871,5437,0.0,CN(C)CC/C=C1\c2ccccc2COc2ccccc21.Cl
872,27642,0.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl
873,27918,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
874,6226,0.0,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl
875,2698,0.0,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O
876,281,0.0,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O.Cl
877,6286,0.0,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
878,6144,0.0,Cl.Nc1c2c(nc3ccccc13)CCCC2
879,12609,0.0,Cl.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
880,4241,0.0,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1.Cl
881,14005,0.0,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC.Cl
882,2304,0.0,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl
883,9759,0.0,Cl.Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2
884,28163,0.0,Cn1sc(Cl)cc1=O
885,13896,0.0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
886,24557,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
887,24871,0.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
888,16999,0.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
889,11356,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O
890,26895,0.0,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O
891,25345,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
892,2858,0.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
893,7413,0.0,N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1
894,21919,0.0,C=CCNC(N)=S
895,1004,0.0,NCCc1cnc[nH]1
896,21756,0.0,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
897,4602,0.0,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
898,5775,0.0,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
899,28860,0.0,CC(C)(C)C(=O)NCCCC(=O)O
900,1866,0.0,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
901,25053,0.0,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O
902,207,0.0,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O
903,17677,0.0,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
904,112,0.0,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
905,7597,0.0,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
906,27079,0.0,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
907,21544,0.0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C
908,10138,0.0,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl
909,26542,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
910,5464,0.0,CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32
911,11566,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
912,3124,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
913,27327,0.0,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34
914,24990,0.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
915,5657,0.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
916,1811,0.0,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12
917,6942,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
918,150,0.0,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1
919,3790,0.0,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
920,5115,0.0,N#CC(C#N)=Cc1ccc(O)c(O)c1
921,4640,0.0,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
922,5049,0.0,Oc1cccc(O)c1O
923,606,0.0,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O
924,3743,0.0,O=C(Oc1ccccc1)c1ccccc1O
