,DSSTox_CID,SR-MMP,SMILES
649,4341,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
650,26521,0.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
651,14089,0.0,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O
652,27909,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
653,3419,0.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
654,7580,0.0,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
655,20395,0.0,CCN(CC)c1ccc(N=Nc2ccc(S(=O)(=O)N(C)C)cc2)c(S(=O)(=O)NCC[n+]2ccccc2)c1.[Cl-]
656,22439,0.0,O=P([O-])([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
657,7713,0.0,CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1.[Na+]
658,25810,0.0,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O
659,21813,0.0,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br
660,1919,0.0,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C
661,7500,0.0,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1
662,25344,0.0,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO
663,27567,0.0,CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1
664,15106,0.0,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@@]2(C)C(C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
665,5504,0.0,Cc1cccc(Cc2c[nH]cn2)c1C.Cl
666,14253,0.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
667,26942,0.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
668,1757,0.0,COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43
669,4629,0.0,N=C(N)NCc1cccc(I)c1.N=C(N)NCc1cccc(I)c1.O=S(=O)(O)O
670,8726,0.0,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
671,16646,0.0,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C.O=C(O)/C=C/C(=O)O
672,21190,0.0,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC
673,462,0.0,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12
674,12759,0.0,O=CC=C(c1ccccc1)c1ccccc1
675,806,0.0,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12
676,14598,0.0,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
677,7453,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
678,23874,0.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
679,27263,0.0,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1
680,84,0.0,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
681,21442,0.0,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
682,1947,0.0,Oc1ccc(Cl)cc1Cc1ccccc1
683,5478,0.0,Oc1ccc2ccc3cccc4ccc1c2c34
684,26184,0.0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CS[C@H]12)c1csc(N)n1.O.O.O.[Na+].[Na+]
685,844,0.0,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+]
686,6443,0.0,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+]
687,2222,0.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
688,24456,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
689,22321,0.0,OCCCCCCCCCCCCBr
690,1456,0.0,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O
691,7544,0.0,Cc1ccc(C(C)(C)C)c(O)c1
692,24268,0.0,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
693,24615,0.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
694,27727,0.0,COc1cc(-c2ccc(N)c(OC)c2)ccc1N.Cl.Cl
695,12636,0.0,COc1ccc(OC)c(C(O)C(C)N)c1.Cl
696,17268,0.0,CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1.Cl
697,6340,0.0,Nc1nc2cc(Cl)ccc2o1
698,21300,0.0,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
699,27588,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
700,4410,0.0,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1
701,27199,0.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
702,5793,0.0,NC(=O)NO
703,28748,0.0,NC(=S)NS(=O)(=O)c1ccc(N)cc1
704,4995,0.0,Nc1ccc(N)cc1
705,628,0.0,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
706,14005,0.0,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
707,28966,0.0,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
708,3365,0.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
709,12487,0.0,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
710,27044,0.0,CCCCCc1cc(O)cc(O)c1
711,26313,0.0,Oc1cc(Cl)c(Cl)cc1Cl
712,5754,0.0,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1
713,29268,0.0,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
714,7834,0.0,O.O.O.O=C([O-])C1O[Sb]2OC(=O)C(O2)C(C(=O)[O-])O[Sb]2OC(=O)C1O2.[K+].[K+]
715,24762,0.0,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+]
716,5097,0.0,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
717,7166,0.0,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O
718,22221,0.0,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21
719,5147,0.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
720,4692,0.0,CCCCCc1ccco1
721,2916,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1.Cl
722,27526,0.0,N#CC(Cl)Cl
723,26036,0.0,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl
724,24928,0.0,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
725,24664,0.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
726,20112,0.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
727,166,0.0,O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1
728,4014,0.0,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O
729,25582,0.0,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl
730,25517,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
731,26977,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
732,26459,0.0,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl
733,26122,0.0,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
734,11521,0.0,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1
735,26817,0.0,NNC(=S)NN
736,7980,0.0,O=[Se](O)O
737,6305,0.0,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
738,27165,0.0,CCCCCCCCCCCSCC(=O)O
739,13701,0.0,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl
740,20653,0.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
741,1237,0.0,CCCCCCCCn1cc[n+](C)c1.[Cl-]
742,20526,0.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
743,14699,0.0,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
744,601,0.0,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
745,4195,0.0,CCc1ccc(O)c(C(C)(C)C)c1
746,6237,0.0,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
747,28593,0.0,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
748,24798,0.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl
749,20581,0.0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
750,24522,0.0,O=C=Nc1ccc(Cl)cc1
751,17044,0.0,O=C=Nc1ccc(Cl)c(Cl)c1
752,25053,0.0,CCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F
753,1004,0.0,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1
754,3848,0.0,O=C(c1ccccc1)c1ccc(O)cc1
755,6912,0.0,O=C(Nc1ccccc1)Nc1cnns1
756,26641,0.0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
757,25652,0.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
758,28423,0.0,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
759,2678,0.0,O=Cc1ccccc1O
760,830,0.0,CCCCNS(=O)(=O)c1ccccc1
761,3772,0.0,Oc1ccc(Nc2ccccc2)cc1
762,1086,0.0,CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+]
763,14360,0.0,c1ccsc1
764,4467,0.0,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
765,27781,0.0,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1
766,27302,0.0,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F
767,5605,0.0,COc1ccc(N)cc1
768,26489,0.0,Nc1nc2nc[nH]c2c(=S)[nH]1
769,7903,0.0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
770,25170,0.0,CCC1CCC(CCC(=O)O)C1
771,14285,0.0,O=C(c1ccccc1)c1cc(Cl)ccc1O
772,20737,0.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
773,27335,0.0,CC(C)=C1CC[C@@H](C)CC1=O
774,21544,0.0,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1
775,27645,0.0,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
776,28538,0.0,NC(=O)c1cccnc1
777,3124,0.0,Oc1ccc(Cl)c(Cl)c1Cl
778,26902,0.0,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
779,24307,0.0,CSCCCN=C=S
780,1777,0.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
781,4285,0.0,c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1
782,4032,0.0,C1CCCNCC1
783,5884,0.0,C1COC1
784,27811,0.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
785,2408,0.0,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3
786,26680,0.0,CCCCC/C=C/C=C/C=O
787,496,0.0,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
788,22559,0.0,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
789,12327,0.0,Clc1nc(Cl)nc(Cl)n1
790,28183,0.0,IC(I)I
791,6663,0.0,Nc1nc(N)c(N)c(N)n1.O=S(=O)(O)O
792,28936,0.0,NCCNCCN
793,1498,0.0,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
794,3569,0.0,COC(=O)/C=C(\C)OP(=O)(OC)OC
795,27876,0.0,Oc1cc(Cl)c(Cl)cc1Cl
796,11591,0.0,CC(=O)CCC(=O)O
797,10336,0.0,Cl.Nc1ccc(Cl)cc1
798,4570,0.0,NC(=O)Nc1ccc(Cl)c(Cl)c1
799,2273,0.0,C=CCCCC
800,12442,0.0,COCC(C)OC(C)=O
801,717,0.0,CCC12COCN1COC2
802,5166,0.0,CN(C)c1cccc(O)c1
803,20701,0.0,CN(C)c1ccccc1
804,4966,0.0,Nc1ccc(Cl)cc1
805,24112,0.0,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
806,26155,0.0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
807,21984,0.0,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
808,2994,0.0,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
809,3929,0.0,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl
810,1268,0.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
811,3458,0.0,N#CSCSc1nc2ccccc2s1
812,4721,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O
813,223,0.0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
814,21130,0.0,[Na+].[O-][n+]1ccccc1[S-]
815,11380,0.0,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12.[Na+]
816,27555,0.0,C=CC(=O)OCCCCCCOC(=O)C=C
817,5639,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
818,20282,0.0,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
819,17551,0.0,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
820,874,0.0,CC(C)CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
821,3257,0.0,CCN(CC)c1ccc(N)cc1
822,5063,0.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2
823,24352,0.0,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21
824,3714,0.0,Nc1ccc(C(=O)Nc2ccccc2N)cc1
825,13538,0.0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O.O=C(O)C(O)C(O)C(=O)O
826,26728,0.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
827,26923,0.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
828,1335,0.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
829,24559,0.0,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
830,22357,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
831,1667,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
832,25623,0.0,CC[Sn](Br)(CC)CC
833,5714,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
834,25968,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@@]21C
835,6971,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
836,5827,0.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
837,1832,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
838,13469,0.0,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C
839,9248,0.0,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12
840,9736,0.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
841,381,0.0,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
842,28662,0.0,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl
843,26854,0.0,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
844,791,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
845,24224,0.0,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
846,25862,0.0,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
847,15616,0.0,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
848,2177,0.0,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
849,14528,0.0,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
850,2857,0.0,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
851,15206,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
852,15286,0.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
853,6879,0.0,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1
854,418,0.0,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13
855,4085,0.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
856,14192,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
857,22038,0.0,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
858,965,0.0,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12
859,265,0.0,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
860,25101,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
861,4309,0.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
862,4674,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
863,26345,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
864,26298,0.0,O=S(=O)([O-])c1ccc2c(/N=N\c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+]
865,7034,0.0,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
866,29141,0.0,COc1ccc2cc([C@H](C)CO)ccc2c1
867,25398,0.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
868,10636,0.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
869,28706,0.0,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
870,27117,0.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
871,20619,0.0,CC(NNC(=O)c1ccccc1)c1ccccc1
872,17595,0.0,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
873,3734,0.0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1.Cl.Cl
874,24425,0.0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
875,2008,0.0,CN1N=C(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23
876,1560,0.0,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1
877,3623,0.0,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
878,6525,0.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
879,1207,0.0,Nc1ccc(N)c(Cl)c1.O=S(=O)(O)O
880,26010,0.0,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2
881,10138,0.0,Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1.O=S(=O)(O)O
882,2642,0.0,CC(C(=O)O)c1ccc(C2CCCCC2)c2ccccc12
883,3018,0.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=C(O)C(O)C(O)C(=O)O
884,22145,0.0,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
885,18756,0.0,Cc1cccc(Nc2ncccc2C(=O)O)c1C
886,6785,0.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
887,9157,0.0,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
888,14852,0.0,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
889,20232,0.0,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1
890,359,0.0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
891,4440,0.0,CC(C)CCCCCCc1ccc(O)cc1
892,1618,0.0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
893,24984,0.0,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
894,13179,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
895,74,0.0,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-]
896,13896,0.0,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[K+]
897,12408,0.0,BrC(Br)C(Br)(Br)Br
898,1741,0.0,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
899,14070,0.0,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
900,3202,0.0,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
901,552,0.0,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1
902,26776,0.0,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O
