,DSSTox_CID,NR-AhR,SMILES
652,24456,0.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1
653,2754,0.0,CCCCCCCCCCCCCOP(=O)(O)O
654,25935,0.0,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1
655,28761,0.0,[Cl-].[Cl-].[Cu+2]
656,17207,0.0,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br
657,26092,0.0,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
658,7283,0.0,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
659,26385,0.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
660,20660,0.0,ICCc1ccccc1
661,2543,0.0,COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O
662,20322,0.0,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O
663,1558,0.0,OCCN1CCNCC1
664,9208,0.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
665,22437,0.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C.[Na+]
666,7487,0.0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C.[Na+]
667,21132,0.0,CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)[O-])O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4OC4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.[NH4+]
668,15783,0.0,Br.C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc1ccccc1
669,24681,0.0,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1.Cl
670,12180,0.0,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.Cl
671,6789,0.0,Cl.F/C(COc1ccc2c(c1)[nH]c1ccccc12)=C1/CN2CCC1CC2
672,1213,0.0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
673,21204,0.0,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1
674,12077,0.0,O=Cc1ccccc1C=O
675,25438,0.0,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
676,629,0.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21.[Cl-].[Cl-]
677,4602,0.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]
678,20111,0.0,CN(C)C(=S)[S-].[Na+]
679,9329,0.0,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
680,4284,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
681,8726,0.0,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
682,5759,0.0,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1
683,3229,0.0,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
684,4869,0.0,C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
685,14731,0.0,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC
686,16646,0.0,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1.Cl.Cl
687,18797,0.0,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl
688,1102,0.0,CN(C)c1ccc(N=O)cc1
689,25136,0.0,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
690,155,0.0,Nc1ccc(O)cc1
691,13270,0.0,Nc1nc2nc[nH]c2c(=S)[nH]1
692,14797,0.0,CC(=O)Nc1ccc(C(=O)CCl)cc1
693,22338,0.0,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
694,20462,0.0,CC(C)(C)CC(C)(C)c1ccc(O)cc1
695,27521,0.0,Oc1cccc2cccnc12
696,1252,0.0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
697,5997,0.0,S=c1[nH]cnc2[nH]cnc12
698,28954,0.0,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+]
699,27425,0.0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1
700,15106,0.0,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
701,1802,0.0,C[Hg]Cl
702,12495,0.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
703,20152,0.0,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
704,3172,0.0,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2
705,15180,0.0,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
706,27946,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1.Cl
707,4411,0.0,Cl.Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
708,27606,0.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl
709,4564,0.0,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
710,20267,0.0,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
711,25904,0.0,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
712,477,0.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
713,25202,0.0,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
714,1390,0.0,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
715,4661,0.0,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21
716,3499,0.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
717,25349,0.0,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
718,2915,0.0,CS(=O)(=O)O.O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1
719,5292,0.0,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl
720,314,0.0,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
721,21326,0.0,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
722,369,0.0,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N
723,11526,0.0,N=C1NC(=N)c2cc3ccccc3cc21
724,22073,0.0,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
725,716,0.0,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
726,211,0.0,COc1ccc(N)cc1N.O=S(=O)(O)O
727,9299,0.0,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O
728,7016,0.0,CCCCC/C=C\C=C\C(=O)OCC
729,3689,0.0,O=C(CCCCCCC(=O)Nc1ccccc1)NO
730,15618,0.0,O=C(CCl)Nc1ccccc1
731,25041,0.0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
732,5015,0.0,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O
733,21505,0.0,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1
734,16541,0.0,O=C1C(=Cc2cccs2)CCCC1=Cc1cccs1
735,24777,0.0,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
736,5690,0.0,O=C/C(Cl)=C(/Cl)C(=O)O
737,16496,0.0,Oc1ccc(Cl)cc1Cc1ccccc1
738,21955,0.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
739,221,0.0,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
740,25317,0.0,O=S(=O)([O-])c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+].[Na+]
741,3462,0.0,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3O[C@H]2C[C@H]1O.[Na+]
742,14465,0.0,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1
743,21671,0.0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
744,25246,0.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
745,21795,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12
746,13701,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
747,1629,0.0,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
748,11903,0.0,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
749,681,0.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C
750,25167,0.0,Cc1c2ccccc2c(C)c2c1ccc1ccccc12
751,5727,0.0,Cc1cc(N=Nc2ccccc2C)ccc1N
752,13863,0.0,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C
753,2630,0.0,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
754,7460,0.0,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
755,7183,0.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl
756,29068,0.0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl.Cl
757,27485,0.0,O=C1OC(O)C(C(Cl)Cl)=C1Cl
758,21438,0.0,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
759,26345,0.0,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
760,540,0.0,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
761,6666,0.0,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
762,11591,0.0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
763,26056,0.0,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
764,3535,0.0,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)OC2C1C
765,26208,0.0,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
766,15708,0.0,CN1[C@@H]2CC[C@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2
767,28846,0.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
768,24599,0.0,CNCCCCOc1ccccc1Cc1ccccc1
769,4737,0.0,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
770,9736,0.0,O=C1OC2(c3ccccc31)c1cc(I)c(O)c(I)c1Oc1c2cc(I)c(O)c1I
771,27727,0.0,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
772,20767,0.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
773,26169,0.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
774,21639,0.0,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
775,6713,0.0,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
776,3124,0.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
777,18728,0.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
778,2798,0.0,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1
779,4020,0.0,Oc1c(Br)cc(Br)c2cccnc12
780,28898,0.0,CCCCCc1ccc(C)cc1O
781,24663,0.0,CCCCCCOC(=O)c1ccc(O)cc1
782,12311,0.0,Oc1cccc2cccnc12
783,1913,0.0,Oc1cccc2cccnc12
784,603,0.0,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12
785,1838,0.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
786,8664,0.0,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O
787,28708,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br
788,2124,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
789,17756,0.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12
790,25497,0.0,CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
791,27574,0.0,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
792,3275,0.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
793,6902,0.0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
794,24425,0.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
795,17232,0.0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
796,9667,0.0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
797,27200,0.0,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1
798,29370,0.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl
799,10312,0.0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl
800,7148,0.0,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl
801,24348,0.0,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl
802,27765,0.0,CC(=O)C(Cl)(Cl)Cl
803,246,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
804,3720,0.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
805,27891,0.0,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1
806,26646,0.0,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
807,6461,0.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
808,765,0.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
809,28486,0.0,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
810,4144,0.0,N#CCCC(Br)(C#N)CBr
811,13468,0.0,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
812,24246,0.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
813,12536,0.0,CCN(CC)C(=S)[S-].O.O.O.[Na+]
814,1441,0.0,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
815,22423,0.0,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
816,2974,0.0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
817,14317,0.0,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1
818,28984,0.0,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C
819,2519,0.0,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
820,1733,0.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
821,6124,0.0,O=C/C(Cl)=C(/Cl)C(=O)O
822,2379,0.0,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
823,26242,0.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
824,7217,0.0,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
825,27829,0.0,CCCCCCc1ccc(O)cc1O
826,5775,0.0,CC(C)CCCCCCc1ccc(O)cc1
827,2576,0.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
828,843,0.0,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.O.O.[Cl-]
829,25559,0.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.O.[Na+]
830,5849,0.0,CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c1cc(Br)c(OCCO)c(Br)c1
831,5525,0.0,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
832,5447,0.0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
833,28796,0.0,CC(C)NCC(O)COc1ccccc1-n1cccc1
834,2251,0.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
835,1139,0.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1
836,26020,0.0,Cc1ccc(O)c(O)c1
837,22261,0.0,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1
838,26713,0.0,Cc1ccc(C=C2C(=O)C3CCC2C3(C)C)cc1
839,513,0.0,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl
840,27051,0.0,CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl
841,14594,0.0,Cl.Cl.N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1
842,966,0.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
843,4817,0.0,Cl.Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1
844,27800,0.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl
845,7246,0.0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
846,21249,0.0,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C.Cl
847,25790,0.0,CCCCc1cc2ccccc2c(OCCN(C)C)n1.Cl
848,29092,0.0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl
849,6926,0.0,CNCCCN1c2ccccc2CCc2ccccc21.Cl
850,5807,0.0,Cl.O=C(N[C@H](c1ccccc1)[C@@H]1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl
851,564,0.0,Clc1nc(C(Cl)(Cl)Cl)c(Cl)c(Cl)c1Cl
852,4778,0.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
853,24632,0.0,O=C(CCl)CCl
854,24395,0.0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21
855,3391,0.0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
856,22490,0.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
857,7621,0.0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
858,28394,0.0,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C
859,28924,0.0,CS(=O)(=O)O.Cc1ccc2c(c1)c1c3n2CCNC3CCC1
860,28731,0.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
861,21516,0.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1
862,1958,0.0,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\N([Co+]C[C@H]5O[C@@H](n6cnc7c(N)ncnc76)[C@H](O)[C@@H]5O)C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)([O-])O[C@H]4[C@@H](O)[C@@H](n5cnc6cc(C)c(C)cc65)O[C@@H]4CO)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O
863,2489,0.0,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
864,6977,0.0,NC(=O)NS(=O)(=O)c1ccc(N)cc1
865,20965,0.0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
866,27100,0.0,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
867,2664,0.0,CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2CC1
868,7713,0.0,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
869,1317,0.0,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C
870,13333,0.0,O=c1ssc(Cl)c1Cl
871,2161,0.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
872,13923,0.0,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O
873,5590,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
874,25411,0.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
875,25536,0.0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
876,13161,0.0,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O
877,25988,0.0,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
878,418,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
879,16467,0.0,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO
880,27661,0.0,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
881,1817,0.0,CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1.[Na+]
882,4103,0.0,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O
883,27920,0.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
884,17514,0.0,Br.CCCCCCCCN1C=CN(C)C1
885,4195,0.0,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br
