,DSSTox_CID,NR-AR,SMILES
651,2894,1.0,[O-][n+]1ccccc1SSc1cccc[n+]1[O-]
652,803,1.0,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F
653,3049,1.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
654,26628,1.0,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.Cl
655,2915,1.0,CCCCCCCCn1sccc1=O
656,25967,1.0,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-]
657,1961,1.0,O=[N+]([O-])c1ccc(O)c2ncccc12
658,563,1.0,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl
659,43,1.0,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
660,14113,1.0,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
661,13664,1.0,c1cc(C(c2ccc(OCC3CO3)cc2)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1
662,3380,1.0,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
663,26187,1.0,CC(C)(C)c1cc(O)ccc1O
664,2367,1.0,CCN(CC)C(=S)SSC(=S)N(CC)CC
665,22436,1.0,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2.Cl
666,25103,1.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
667,22324,1.0,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2
668,25764,1.0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC
669,26727,1.0,COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1
670,25099,1.0,COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC
671,26201,1.0,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
672,2562,1.0,N=C(N)NN=C(C=Cc1ccc([N+](=O)[O-])o1)C=Cc1ccc([N+](=O)[O-])o1
673,113,1.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1
674,3192,1.0,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
675,3258,1.0,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
676,25479,1.0,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Br)cc(Br)c1O
677,3589,1.0,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
678,573,1.0,CCCCCCCCCCCCc1ccccc1O
679,838,1.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
680,3706,1.0,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
681,2377,1.0,[Cl-].[Cl-].[Hg+2]
682,3300,1.0,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)[O-])O3)O2)O1.[Na+]
683,5861,1.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
684,20674,1.0,Cc1cc(Br)ccc1NC(=O)CCl
685,5536,1.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
686,27435,1.0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12
687,28778,1.0,c1ccc2c(c1)OCC(C1=NCCN1)O2
688,29112,1.0,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
689,16496,1.0,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
690,708,1.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
691,7441,1.0,CC(O)C#CC(C)O
692,3016,1.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
693,573,1.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
694,13512,1.0,CCN(CC)C(=S)SSC(=S)N(CC)CC
695,20747,1.0,CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1.Cl
696,1414,1.0,CN(CCCl)CCCl.Cl
697,6089,1.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl
698,843,1.0,CNCCC=C1c2ccccc2CCc2ccccc21.Cl
699,24836,1.0,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1.Cl
700,14192,1.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl
701,25254,1.0,CCC1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)OC2C1C
702,27137,1.0,CN(C)C(=S)SSC(=S)N(C)C
703,28529,1.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
704,4554,1.0,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
705,5861,1.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
706,20742,1.0,N#CSCSC#N
707,2667,1.0,Nc1ccc(O)cc1
708,1184,1.0,O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1
709,27429,1.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
710,5527,1.0,O=C1C=CC(=O)N1
711,838,1.0,O=c1c(-c2ccccc2)c1-c1ccccc1
712,491,1.0,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1
713,27190,1.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
714,714,1.0,Cc1ccc(O)c2ncccc12
715,1371,1.0,CCCCCCCCCOC(=O)c1ccc(O)cc1
716,27434,1.0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
717,2474,1.0,[Cd+2].[Cl-].[Cl-]
718,3350,1.0,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+]
719,1185,1.0,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2]
720,384,1.0,O=CC(Br)(Br)Br
721,1371,1.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@@H](O)C4CC4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
722,27464,1.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
723,2364,1.0,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O
724,3380,1.0,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O
725,16496,1.0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
726,28740,1.0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
727,1087,1.0,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
728,27312,1.0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
729,4397,1.0,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
730,27463,1.0,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
731,1185,1.0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
732,29323,1.0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
733,4947,1.0,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
734,647,1.0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
735,118,1.0,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl
736,231,1.0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl
737,2367,1.0,Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1
738,9236,1.0,CCCCCCCCn1sc(Cl)c(Cl)c1=O
739,4676,1.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
740,9612,1.0,CN(C)c1ccc(N=O)cc1
741,4127,1.0,CN(C)CCCN1c2ccccc2CCc2ccccc21
742,1384,1.0,CN(C)CCOC(c1ccccc1)c1ccccc1
743,4976,1.0,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
744,21439,1.0,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
745,57,1.0,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
746,3902,1.0,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
747,4523,1.0,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F
748,2474,1.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
749,1184,1.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
750,27519,1.0,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F
751,7887,1.0,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1
752,16514,1.0,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
753,2371,1.0,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21
754,1087,1.0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
755,14113,1.0,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1
756,2857,1.0,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O
757,341,1.0,CCCCNC(=O)OCC#CI
758,4128,1.0,O=C(O)c1ccccc1O.Oc1cccc2cccnc12
759,12655,1.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
