,DSSTox_CID,SR-ARE,SMILES
748,6458,0.0,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1
749,1268,0.0,COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1
750,24424,0.0,Cc1ccc2c(c1)C1CN(C)CCC1N2
751,26322,0.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
752,21889,0.0,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1
753,29124,0.0,Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1
754,13896,0.0,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1
755,349,0.0,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1
756,617,0.0,CCC(=O)O[C@@H]1C=C2CCC3C(CCC4(C)C3CC[C@@H]4OC(=O)CC)C2CC1
757,25554,0.0,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC
758,7387,0.0,CCC(C(=O)OCCN(CC)CC)c1ccccc1
759,26048,0.0,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
760,6785,0.0,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1
761,28965,0.0,CCC1(CC)C(=O)C=CNC1=O
762,24570,0.0,CCC1(C2=NCCN2)Cc2ccccc2O1
763,162,0.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
764,27378,0.0,CCC1(c2ccccc2)CCC(=O)NC1=O
765,6690,0.0,CCc1cc(C(N)=S)ccn1
766,12722,0.0,CCc1ccc(C2CCNCC2)cc1
767,28619,0.0,CCc1cccc2c(CCO)c[nH]c12
768,1374,0.0,CCCC(CCC)C(=O)O
769,3144,0.0,CCCC(O)C(CC)CO
770,5863,0.0,CCCc1cc(C(N)=S)ccn1
771,322,0.0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
772,27764,0.0,CCCC1CCCCN1
773,7246,0.0,CCCc1ncc(C(=O)O)s1
774,28804,0.0,CCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
775,1099,0.0,CCCCCC(N)=O
776,29364,0.0,CCCCCCCCCCCCCCCCCCO
777,25881,0.0,CCCCCCCCCCCCCCCCO
778,26014,0.0,CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C
779,22400,0.0,CCCN(CCC)CCc1cccc2c1CC(=O)N2
780,2928,0.0,CCCN[C@H]1CCc2nc(N)sc2C1
781,9146,0.0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1
782,4797,0.0,CC=CC(=O)N(CC)c1ccccc1C
783,18732,0.0,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
784,7956,0.0,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
785,4876,0.0,CCN(CC)c1cc(C)nc2ncnn12
786,25918,0.0,CCN(CC)CCN
787,24538,0.0,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
788,5711,0.0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
789,25787,0.0,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1
790,31532,0.0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
791,3868,0.0,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
792,27726,0.0,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
793,9330,0.0,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
794,24457,0.0,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
795,27523,0.0,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1
796,6238,0.0,CCn1ccnc1CC1COc2ccccc2O1
797,12636,0.0,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
798,4517,0.0,CCOc1c(N2CCOCC2)cnn(C)c1=O
799,1456,0.0,CCOc1nc(=O)c(F)c[nH]1
800,7636,0.0,CCOc1cc(NC(C)=O)ccc1C(=O)OC
801,31510,0.0,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
802,28562,0.0,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
803,20675,0.0,CCOc1ccc(NC(=O)CC(C)O)cc1
804,5439,0.0,CCOc1ccc(NC(C)=O)cc1
805,5131,0.0,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1
806,21301,0.0,C#CCN(C)[C@H](C)Cc1ccccc1.Cl
807,31630,0.0,Cl.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
808,79,0.0,C[C@@H]1CCC[C@H](C)N1.Cl
809,26718,0.0,C[N+](C)(C)CC(O)CC(=O)[O-].Cl
810,20112,0.0,Cl.c1cnc2cc3c(cc2n1)C1CNCC3C1
811,4772,0.0,Cl.c1cc2c(c(N3CCNCC3)c1)OCCO2
812,25482,0.0,Cl.c1ccc2cc(CC3=NCCN3)ccc2c1
813,21259,0.0,Cl.c1ccc(CC2=NCCN2)cc1
814,21401,0.0,Cl.c1ccc2c(c1)CCCC2C1=NCCN1
815,31447,0.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl
816,142,0.0,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl
817,24959,0.0,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl
818,5330,0.0,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl
819,2678,0.0,CC(N)CCCC(C)(C)O.Cl
820,22616,0.0,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl
821,20547,0.0,CC(C)C[C@@H]1[C@H](c2ccccc2)OC(=O)N1CCCN1CCCCCC1.Cl
822,2518,0.0,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl
823,26160,0.0,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl
824,1938,0.0,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl
825,17272,0.0,COC(=O)c1cncn1C(C)c1ccccc1.Cl
826,416,0.0,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl
827,21656,0.0,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1.Cl
828,5000,0.0,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl
829,14518,0.0,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
830,1574,0.0,Cc1cccc(C)c1OCC(C)N.Cl
831,24000,0.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl
832,22058,0.0,Cc1ccc(S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl)cc1.Cl
833,4482,0.0,Cc1cn[nH]c1.Cl
834,22154,0.0,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
835,24881,0.0,CC1NCCOC1c1ccccc1.Cl
836,1850,0.0,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl
837,22578,0.0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl
838,20436,0.0,Cc1nc[nH]c1CN1CCc2c(c3ccccc3n2C)C1=O.Cl
839,27875,0.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
840,6263,0.0,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl
841,25827,0.0,CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@H]21.Cl
842,28587,0.0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl
843,29293,0.0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl
844,4059,0.0,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl
845,27328,0.0,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl
846,26272,0.0,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.Cl
847,13673,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.Cl
848,1748,0.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl
849,25029,0.0,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl
850,26446,0.0,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C.Cl
851,1630,0.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O.Cl
852,24714,0.0,CCOc1ccccc1OCC1CNCCO1.Cl
853,5631,0.0,Cl.Cl.c1ccc(CNCCNCc2ccccc2)cc1
854,17595,0.0,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl
855,207,0.0,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl
856,29335,0.0,CCN1CCc2nc(N)oc2CC1.Cl.Cl
857,2589,0.0,CN1CCN(C(c2ccccc2)c2ccccc2)CC1.Cl.Cl
858,21199,0.0,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl.Cl
859,27815,0.0,Cl.Cl.NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
860,9168,0.0,Cl.Cl.NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
861,1393,0.0,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1.Cl.Cl
862,529,0.0,Cl.Cl.NCCNc1cccc2ccccc12
863,24633,0.0,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O
864,693,0.0,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl
865,13161,0.0,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
866,21465,0.0,Cc1ncc(CO)c(CN)c1O.Cl.Cl
867,3541,0.0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
868,3729,0.0,Cl.Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl
869,20230,0.0,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2.Cl
870,7828,0.0,Cl.Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1
871,7201,0.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl
872,5590,0.0,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1.Cl
873,27847,0.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.Cl
874,25248,0.0,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl
875,2455,0.0,Cl.ClCCCN1CCN(c2cccc(Cl)c2)CC1
876,14356,0.0,Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl
877,770,0.0,Cl.NCCNC(=O)c1ccc(Cl)cn1
878,22006,0.0,Cl.NC1CCN(c2cccc(Cl)n2)CC1
879,3325,0.0,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl
880,31394,0.0,CCC(C)(CN(C)C)OC(=O)c1ccccc1.Cl
881,2855,0.0,CN(C)CC/C=C1\c2ccccc2COc2ccccc21.Cl
882,1499,0.0,CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C(O)CO.Cl
883,26501,0.0,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl
884,22248,0.0,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl
885,1808,0.0,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1.Cl
886,2997,0.0,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl
887,31576,0.0,CCCCc1cc2ccccc2c(OCCN(C)C)n1.Cl
888,7331,0.0,C#CCN(C)Cc1ccccc1.Cl
889,20645,0.0,Cl.Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O
890,4450,0.0,CN1CCOC(c2ccccc2)c2ccccc2C1.Cl
891,5741,0.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl
892,22280,0.0,CCC1(c2cccc(O)c2)CCCCN(C)C1.Cl
893,3282,0.0,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1.Cl
894,7306,0.0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl
895,819,0.0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl
896,29389,0.0,Cl.Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1
897,9292,0.0,CNCc1ccccc1.Cl
898,11380,0.0,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl
899,2007,0.0,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC.Cl
900,7085,0.0,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC.Cl
901,24776,0.0,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl
902,5293,0.0,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1.Cl
903,4953,0.0,COc1ccc(CCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC.Cl
904,4034,0.0,COc1ccccc1N1CCNCC1.Cl
905,17494,0.0,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl
906,10588,0.0,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1.Cl
907,1346,0.0,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl
908,18814,0.0,Cl.O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
909,27449,0.0,Cl.NCCCC(N)(C(=O)O)C(F)F
910,15156,0.0,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1.Cl
911,22468,0.0,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.Cl
912,12671,0.0,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl
913,3652,0.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1.Cl
914,3702,0.0,Cl.N[C@@H]1C[C@H]1c1ccccc1
915,3173,0.0,Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C.Cl
916,27138,0.0,CN(C)C(=N)NC(=N)N.Cl
917,28736,0.0,Cl.N=C(N)NC(=N)N1CCOCC1
918,6625,0.0,Cl.N=C(N)NC(=N)NCCc1ccccc1
919,20480,0.0,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1
920,3088,0.0,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.Cl
921,5153,0.0,Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
922,20687,0.0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1.Cl
923,27120,0.0,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl
924,7595,0.0,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12
925,1870,0.0,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1
926,28859,0.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.Cl
927,24373,0.0,Cl.NCCc1cc[nH]n1
928,9261,0.0,Cl.NCCS
929,3688,0.0,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
930,721,0.0,Cl.Nc1c2c(nc3c1CCC3)CCCC2.O
931,5874,0.0,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O.Cl.O
932,1969,0.0,CN[C@@H](C)[C@H](O)c1ccccc1.Cl
933,2892,0.0,CNC[C@H](O)c1cccc(O)c1.Cl
934,1544,0.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl
935,6878,0.0,C[C@@H](N)[C@@H](O)c1ccccc1.Cl
936,3570,0.0,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
937,604,0.0,CCN(CC)C(C)C(=O)c1ccccc1.Cl
938,1800,0.0,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1.Cl
939,4553,0.0,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl
940,14113,0.0,CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C.Cl
941,1414,0.0,Cc1cccc(C)c1NC(=O)C(C)N.Cl
942,9702,0.0,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl
943,1830,0.0,CCCNC(C)C(=O)Nc1ccccc1C.Cl
944,6147,0.0,Cl.O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
945,503,0.0,Cl.O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1
946,24508,0.0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl
947,7268,0.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl
948,1006,0.0,Cl.O=C(O)c1ccc(OCCN2CCCCC2)cc1
949,7140,0.0,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl
950,22299,0.0,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1.Cl
951,1174,0.0,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1.Cl
952,24837,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl
953,8005,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl
954,6904,0.0,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl
955,21527,0.0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl.Cl
956,29321,0.0,CCOC(=O)NNc1nncc2ccccc12.Cl
957,26350,0.0,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl
958,21056,0.0,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl
959,1771,0.0,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
960,5309,0.0,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
961,3439,0.0,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl
962,1035,0.0,Cl.NCc1ccc(S(N)(=O)=O)cc1
963,12442,0.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O.Cl
964,17233,0.0,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
965,17710,0.0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
966,2558,0.0,CC(C)(C)NCC(O)c1ccccc1Cl.Cl
967,6605,0.0,CC(C)NCC(O)c1ccccc1Cl.Cl
968,27408,0.0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl
969,1476,0.0,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1.Cl
970,14070,0.0,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl
971,1124,0.0,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
972,14212,0.0,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
973,27358,0.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Cl
974,11444,0.0,Cc1onc(-c2ccccc2)c1C(=O)Cl
975,554,0.0,CC(C)(O)C(Cl)(Cl)Cl
976,22117,0.0,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
977,6944,0.0,OC(O)C(Cl)(Cl)Cl
978,25320,0.0,O=C(O)C(Cl)Cl
979,9036,0.0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
980,24858,0.0,O=c1cc(O)c(Cl)c[nH]1
981,27241,0.0,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
982,5360,0.0,COC(=O)c1cc(Cl)c(NC(C)=O)cc1OC
983,4585,0.0,COC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F
984,1667,0.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
985,7413,0.0,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21
986,25404,0.0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
987,25149,0.0,Clc1cccc(N2CCNCC2)c1
988,24929,0.0,CCNC(=O)NCc1cccc(Cl)c1
989,28988,0.0,O=C1Cc2cc(Cl)ccc2N1
990,6189,0.0,O=C1Nc2cc(Cl)ccc2Oc2ccccc21
991,24319,0.0,O=c1[nH]c2cc(Cl)ccc2o1
992,27575,0.0,Cc1ccc2ccc(Cl)cc2n1
993,1216,0.0,Nc1nc2cc(Cl)ccc2o1
994,4863,0.0,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1
995,6527,0.0,NC(Cc1ccc(Cl)cc1)C(=O)O
996,7169,0.0,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1
997,3763,0.0,NCC(CC(=O)O)c1ccc(Cl)cc1
998,7466,0.0,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
999,5096,0.0,Cc1[nH]cnc1-c1ccc(Cl)cc1
1000,7104,0.0,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1
1001,29133,0.0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
1002,2643,0.0,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC
1003,387,0.0,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
1004,28837,0.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
1005,7529,0.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1006,21976,0.0,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1
1007,70,0.0,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
1008,25197,0.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
1009,24985,0.0,N=C(N)NN=Cc1c(Cl)cccc1Cl
1010,28544,0.0,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
1011,6697,0.0,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1
1012,5724,0.0,CC(C)(N)Cc1ccccc1Cl
1013,22197,0.0,Clc1ccccc1N1CCNCC1
1014,6321,0.0,CCNc1nc(Cl)nc(NCC)n1
1015,17527,0.0,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
1016,25433,0.0,C[C@H]1CNCCc2ccc(Cl)cc21
1017,25521,0.0,CCOC(=O)N1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
1018,7871,0.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1019,4203,0.0,Clc1ccc2nsnc2c1NC1=NCCN1
1020,26217,0.0,Clc1cccc(Cl)c1N=C1NCCN1
1021,858,0.0,Clc1cccc(SC2CCNCC2)n1
1022,6971,0.0,Clc1ccccc1CN1CCc2sccc2C1
1023,2341,0.0,ClCc1cccc(Cl)c1
1024,3029,0.0,O=C(CCCl)NCc1ccccc1
1025,26064,0.0,O=C(CCCl)NCCc1ccccc1
1026,958,0.0,Cc1ncsc1CCCl
1027,28795,0.0,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
1028,26599,0.0,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl
1029,5393,0.0,CN(C)N=Nc1nc[nH]c1C(N)=O
1030,4623,0.0,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C
1031,2377,0.0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
1032,6739,0.0,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
1033,8985,0.0,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
1034,234,0.0,CC(C)CCOC(=O)c1ccc(N(C)C)cc1
1035,12337,0.0,CN(C)c1nc(N(C)C)nc(N(C)C)n1
1036,9209,0.0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
1037,27260,0.0,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
1038,22219,0.0,CCCCCCCCCCCCCCCCCCN(C)C
1039,2721,0.0,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
1040,440,0.0,CN(C)CCN(Cc1ccsc1)c1ccccn1
1041,24483,0.0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
1042,3253,0.0,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O
1043,26948,0.0,CN(C)CCOC(c1ccccc1)c1ccccc1
1044,14324,0.0,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
1045,6019,0.0,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
1046,8683,0.0,CC(Cc1ccccc1)N(C)Cc1ccco1
1047,901,0.0,Cn1c([N+](=O)[O-])cnc1COC(N)=O
1048,1438,0.0,COC(=O)C1=CCCN(C)C1
1049,26989,0.0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
1050,28778,0.0,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1
1051,26890,0.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1
1052,12555,0.0,CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1
1053,22449,0.0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
